slide_submitter_id	proximity	pair (comparison)
TCGA-D3-A8GE-06A-01-TSA	0.18923721733712814	T_cells-T_cells (low-high)
TCGA-D3-A8GE-06A-01-TSA	0.4144549795268735	CAFs-CAFs (high-high)
TCGA-D3-A8GE-06A-01-TSA	0.35022556390977444	T_cells-T_cells (high-high)
TCGA-D3-A8GE-06A-01-TSA	0.400765306122449	endothelial_cells-endothelial_cells (high-high)
TCGA-EB-A42Y-01A-01-TSA	0.07199074074074074	CAFs-CAFs (low-low)
TCGA-EB-A42Y-01A-01-TSA	0.08315826330532212	T_cells-T_cells (low-low)
TCGA-EB-A42Y-01A-01-TSA	0.0	endothelial_cells-endothelial_cells (low-low)
TCGA-EB-A42Y-01A-01-TSA	0.07438421451160304	tumor_purity-tumor_purity (low-low)
TCGA-EB-A42Y-01A-01-TSA	0.3834776334776335	CAFs-CAFs (low-high)
TCGA-EB-A42Y-01A-01-TSA	0.37733949301113484	T_cells-T_cells (low-high)
TCGA-EB-A42Y-01A-01-TSA	0.3392660744500846	endothelial_cells-endothelial_cells (low-high)
TCGA-EB-A42Y-01A-01-TSA	0.3581420324875822	tumor_purity-tumor_purity (low-high)
TCGA-EB-A42Y-01A-01-TSA	0.05228758169934641	CAFs-CAFs (high-high)
TCGA-EB-A42Y-01A-01-TSA	0.029850746268656716	T_cells-T_cells (high-high)
TCGA-EB-A42Y-01A-01-TSA	0.14583333333333334	endothelial_cells-endothelial_cells (high-high)
TCGA-EB-A42Y-01A-01-TSA	0.07450664518727346	tumor_purity-tumor_purity (high-high)
TCGA-EE-A3JB-06A-01-TSA	0.08098898556913824	T_cells-T_cells (low-low)
TCGA-EE-A3JB-06A-01-TSA	0.13066568784227586	tumor_purity-tumor_purity (low-low)
TCGA-EE-A3JB-06A-01-TSA	0.23259960906150576	T_cells-T_cells (low-high)
TCGA-EE-A3JB-06A-01-TSA	0.20152681724752722	endothelial_cells-endothelial_cells (low-high)
TCGA-EE-A3JB-06A-01-TSA	0.21243740281178444	tumor_purity-tumor_purity (low-high)
TCGA-EE-A3JB-06A-01-TSA	0.19832251082251082	CAFs-CAFs (high-high)
TCGA-EE-A3JB-06A-01-TSA	0.014767932489451477	T_cells-T_cells (high-high)
TCGA-EE-A3JB-06A-01-TSA	0.19770404922689186	endothelial_cells-endothelial_cells (high-high)
TCGA-EE-A3JB-06A-01-TSA	0.0	tumor_purity-tumor_purity (high-high)
TCGA-FR-A728-01A-01-TS1	0.15456774331094766	CAFs-CAFs (low-low)
TCGA-FR-A728-01A-01-TS1	0.21940753045404207	endothelial_cells-endothelial_cells (low-low)
TCGA-FR-A728-01A-01-TS1	0.11769005847953218	tumor_purity-tumor_purity (low-low)
TCGA-FR-A728-01A-01-TS1	0.25779914529914527	CAFs-CAFs (low-high)
TCGA-FR-A728-01A-01-TS1	0.35132890365448505	endothelial_cells-endothelial_cells (low-high)
TCGA-FR-A728-01A-01-TS1	0.4038299663299663	tumor_purity-tumor_purity (low-high)
TCGA-FR-A728-01A-01-TS1	0.19706959706959706	CAFs-CAFs (high-high)
TCGA-FR-A728-01A-01-TS1	0.49370574350904795	T_cells-T_cells (high-high)
TCGA-FR-A728-01A-01-TS1	0.08905228758169935	endothelial_cells-endothelial_cells (high-high)
TCGA-FR-A728-01A-01-TS1	0.041666666666666664	tumor_purity-tumor_purity (high-high)
TCGA-D3-A3CC-06A-01-TSA	0.0	CAFs-CAFs (low-low)
TCGA-D3-A3CC-06A-01-TSA	0.26492753623188403	T_cells-T_cells (low-low)
TCGA-D3-A3CC-06A-01-TSA	0.0	endothelial_cells-endothelial_cells (low-low)
TCGA-D3-A3CC-06A-01-TSA	0.0	tumor_purity-tumor_purity (low-low)
TCGA-D3-A3CC-06A-01-TSA	0.25	CAFs-CAFs (low-high)
TCGA-D3-A3CC-06A-01-TSA	0.25979602791196993	endothelial_cells-endothelial_cells (low-high)
TCGA-D3-A3CC-06A-01-TSA	0.2111111111111111	tumor_purity-tumor_purity (low-high)
TCGA-D3-A3CC-06A-01-TSA	0.0	CAFs-CAFs (high-high)
TCGA-D3-A3CC-06A-01-TSA	0.38888888888888884	endothelial_cells-endothelial_cells (high-high)
TCGA-D3-A3CC-06A-01-TSA	0.1111111111111111	tumor_purity-tumor_purity (high-high)
TCGA-EB-A5SF-01A-01-TSA	0.0	CAFs-CAFs (low-low)
TCGA-EB-A5SF-01A-01-TSA	0.332687338501292	T_cells-T_cells (low-low)
TCGA-EB-A5SF-01A-01-TSA	0.0	endothelial_cells-endothelial_cells (low-low)
TCGA-EB-A5SF-01A-01-TSA	0.052660339373022724	tumor_purity-tumor_purity (low-low)
TCGA-EB-A5SF-01A-01-TSA	0.13963945743332526	CAFs-CAFs (low-high)
TCGA-EB-A5SF-01A-01-TSA	0.021512113617376774	T_cells-T_cells (low-high)
TCGA-EB-A5SF-01A-01-TSA	0.1806724422442244	endothelial_cells-endothelial_cells (low-high)
TCGA-EB-A5SF-01A-01-TSA	0.3623973727422003	tumor_purity-tumor_purity (low-high)
TCGA-EB-A5SF-01A-01-TSA	0.21779181471246215	CAFs-CAFs (high-high)
TCGA-EB-A5SF-01A-01-TSA	0.1598633965066979	endothelial_cells-endothelial_cells (high-high)
TCGA-EB-A5SF-01A-01-TSA	0.0260707635009311	tumor_purity-tumor_purity (high-high)
TCGA-BF-A1PV-01A-01-TSA	0.027777777777777776	CAFs-CAFs (low-low)
TCGA-BF-A1PV-01A-01-TSA	0.06666666666666667	T_cells-T_cells (low-low)
TCGA-BF-A1PV-01A-01-TSA	0.21094161958568738	endothelial_cells-endothelial_cells (low-low)
TCGA-BF-A1PV-01A-01-TSA	0.0	tumor_purity-tumor_purity (low-low)
TCGA-BF-A1PV-01A-01-TSA	0.399932157394844	CAFs-CAFs (low-high)
TCGA-BF-A1PV-01A-01-TSA	0.355021141247827	T_cells-T_cells (low-high)
TCGA-BF-A1PV-01A-01-TSA	0.29406343389394235	endothelial_cells-endothelial_cells (low-high)
TCGA-BF-A1PV-01A-01-TSA	0.43703703703703695	tumor_purity-tumor_purity (low-high)
TCGA-BF-A1PV-01A-01-TSA	0.10606060606060606	CAFs-CAFs (high-high)
TCGA-BF-A1PV-01A-01-TSA	0.006535947712418301	T_cells-T_cells (high-high)
TCGA-BF-A1PV-01A-01-TSA	0.0	endothelial_cells-endothelial_cells (high-high)
TCGA-BF-A1PV-01A-01-TSA	0.022222222222222223	tumor_purity-tumor_purity (high-high)
TCGA-EB-A4OY-01A-01-TSA	0.028070175438596492	CAFs-CAFs (low-low)
TCGA-EB-A4OY-01A-01-TSA	0.1154324384924275	T_cells-T_cells (low-low)
TCGA-EB-A4OY-01A-01-TSA	0.11286089238845144	tumor_purity-tumor_purity (low-low)
TCGA-EB-A4OY-01A-01-TSA	0.18299304520615997	CAFs-CAFs (low-high)
TCGA-EB-A4OY-01A-01-TSA	0.15917602996254684	T_cells-T_cells (low-high)
TCGA-EB-A4OY-01A-01-TSA	0.33939567794989484	tumor_purity-tumor_purity (low-high)
TCGA-EB-A4OY-01A-01-TSA	0.26131343869637774	CAFs-CAFs (high-high)
TCGA-EB-A4OY-01A-01-TSA	0.3506036487602738	endothelial_cells-endothelial_cells (high-high)
TCGA-EB-A4OY-01A-01-TSA	0.0	tumor_purity-tumor_purity (high-high)
TCGA-D3-A1Q8-06A-01-TSA	0.07811016144349477	CAFs-CAFs (low-low)
TCGA-D3-A1Q8-06A-01-TSA	0.04	T_cells-T_cells (low-low)
TCGA-D3-A1Q8-06A-01-TSA	0.15011820330969267	endothelial_cells-endothelial_cells (low-low)
TCGA-D3-A1Q8-06A-01-TSA	0.1523908523908524	tumor_purity-tumor_purity (low-low)
TCGA-D3-A1Q8-06A-01-TSA	0.10620657769780577	CAFs-CAFs (low-high)
TCGA-D3-A1Q8-06A-01-TSA	0.2349923066996238	T_cells-T_cells (low-high)
TCGA-D3-A1Q8-06A-01-TSA	0.15347076091756942	endothelial_cells-endothelial_cells (low-high)
TCGA-D3-A1Q8-06A-01-TSA	0.11599616352533305	tumor_purity-tumor_purity (low-high)
TCGA-D3-A1Q8-06A-01-TSA	0.13176470588235292	CAFs-CAFs (high-high)
TCGA-D3-A1Q8-06A-01-TSA	0.13597363015967667	T_cells-T_cells (high-high)
TCGA-D3-A1Q8-06A-01-TSA	0.09243697478991597	endothelial_cells-endothelial_cells (high-high)
TCGA-D3-A1Q8-06A-01-TSA	0.09995805689010906	tumor_purity-tumor_purity (high-high)
TCGA-D3-A2JD-06A-01-TSA	0.3946966036212009	CAFs-CAFs (low-low)
TCGA-D3-A2JD-06A-01-TSA	0.5046311101635693	T_cells-T_cells (low-low)
TCGA-D3-A2JD-06A-01-TSA	0.1076388888888889	endothelial_cells-endothelial_cells (low-low)
TCGA-D3-A2JD-06A-01-TSA	0.4912650775298681	T_cells-T_cells (low-high)
TCGA-D3-A2JD-06A-01-TSA	0.2653704300497726	endothelial_cells-endothelial_cells (low-high)
TCGA-D3-A2JD-06A-01-TSA	0.0998524356733312	tumor_purity-tumor_purity (low-high)
TCGA-D3-A2JD-06A-01-TSA	0.0	T_cells-T_cells (high-high)
TCGA-D3-A2JD-06A-01-TSA	0.13768115942028986	endothelial_cells-endothelial_cells (high-high)
TCGA-D3-A2JD-06A-01-TSA	0.5417648599109715	tumor_purity-tumor_purity (high-high)
TCGA-ER-A19C-06A-01-TSA	0.5471955128205128	T_cells-T_cells (low-low)
TCGA-ER-A19C-06A-01-TSA	0.3033921302578019	endothelial_cells-endothelial_cells (low-low)
TCGA-ER-A19C-06A-01-TSA	0.0	tumor_purity-tumor_purity (low-low)
TCGA-ER-A19C-06A-01-TSA	0.08974358974358974	T_cells-T_cells (low-high)
TCGA-ER-A19C-06A-01-TSA	0.4332461623506399	endothelial_cells-endothelial_cells (low-high)
TCGA-ER-A19C-06A-01-TSA	0.3074074074074074	tumor_purity-tumor_purity (low-high)
TCGA-ER-A19C-06A-01-TSA	0.5225451559934319	CAFs-CAFs (high-high)
TCGA-ER-A19C-06A-01-TSA	0.0	endothelial_cells-endothelial_cells (high-high)
TCGA-ER-A19C-06A-01-TSA	0.3658869395711501	tumor_purity-tumor_purity (high-high)
TCGA-BF-AAP4-01A-01-TS1	0.1825603774756317	CAFs-CAFs (low-low)
TCGA-BF-AAP4-01A-01-TS1	0.08866995073891626	T_cells-T_cells (low-low)
TCGA-BF-AAP4-01A-01-TS1	0.06588486140724947	endothelial_cells-endothelial_cells (low-low)
TCGA-BF-AAP4-01A-01-TS1	0.07936507936507936	tumor_purity-tumor_purity (low-low)
TCGA-BF-AAP4-01A-01-TS1	0.062379287379287385	CAFs-CAFs (low-high)
TCGA-BF-AAP4-01A-01-TS1	0.2583336902977083	T_cells-T_cells (low-high)
TCGA-BF-AAP4-01A-01-TS1	0.30323765786452356	endothelial_cells-endothelial_cells (low-high)
TCGA-BF-AAP4-01A-01-TS1	0.2664661855118952	tumor_purity-tumor_purity (low-high)
TCGA-BF-AAP4-01A-01-TS1	0.0	CAFs-CAFs (high-high)
TCGA-BF-AAP4-01A-01-TS1	0.03166666666666667	T_cells-T_cells (high-high)
TCGA-BF-AAP4-01A-01-TS1	0.029239766081871343	endothelial_cells-endothelial_cells (high-high)
TCGA-BF-AAP4-01A-01-TS1	0.09523809523809523	tumor_purity-tumor_purity (high-high)
TCGA-D9-A1JW-06A-01-TS1	0.22172899291543358	CAFs-CAFs (low-low)
TCGA-D9-A1JW-06A-01-TS1	0.34506955935527367	endothelial_cells-endothelial_cells (low-low)
TCGA-D9-A1JW-06A-01-TS1	0.49729488039347197	tumor_purity-tumor_purity (low-low)
TCGA-D9-A1JW-06A-01-TS1	0.3743478972344952	CAFs-CAFs (low-high)
TCGA-D9-A1JW-06A-01-TS1	0.5440557928820839	endothelial_cells-endothelial_cells (low-high)
TCGA-D9-A1JW-06A-01-TS1	0.5310427968655816	tumor_purity-tumor_purity (low-high)
TCGA-D9-A1JW-06A-01-TS1	0.14904761904761907	CAFs-CAFs (high-high)
TCGA-D9-A1JW-06A-01-TS1	0.609347442680776	T_cells-T_cells (high-high)
TCGA-D9-A1JW-06A-01-TS1	0.0	endothelial_cells-endothelial_cells (high-high)
TCGA-D9-A1JW-06A-01-TS1	0.0	tumor_purity-tumor_purity (high-high)
TCGA-BF-A5ES-01A-01-TS1	0.13054097087889674	T_cells-T_cells (low-low)
TCGA-BF-A5ES-01A-01-TS1	0.03459119496855346	tumor_purity-tumor_purity (low-low)
TCGA-BF-A5ES-01A-01-TS1	0.05191256830601093	CAFs-CAFs (low-high)
TCGA-BF-A5ES-01A-01-TS1	0.2239703078844633	T_cells-T_cells (low-high)
TCGA-BF-A5ES-01A-01-TS1	0.20880428067733328	endothelial_cells-endothelial_cells (low-high)
TCGA-BF-A5ES-01A-01-TS1	0.2570986754266988	tumor_purity-tumor_purity (low-high)
TCGA-BF-A5ES-01A-01-TS1	0.3351015509155452	CAFs-CAFs (high-high)
TCGA-BF-A5ES-01A-01-TS1	0.015751892372284023	T_cells-T_cells (high-high)
TCGA-BF-A5ES-01A-01-TS1	0.31941955022441054	endothelial_cells-endothelial_cells (high-high)
TCGA-BF-A5ES-01A-01-TS1	0.23299557520251987	tumor_purity-tumor_purity (high-high)
TCGA-GN-A264-06A-01-TSA	0.23283455141706488	T_cells-T_cells (low-low)
TCGA-GN-A264-06A-01-TSA	0.001949317738791423	endothelial_cells-endothelial_cells (low-low)
TCGA-GN-A264-06A-01-TSA	0.09922486315712135	tumor_purity-tumor_purity (low-low)
TCGA-GN-A264-06A-01-TSA	0.03896103896103896	CAFs-CAFs (low-high)
TCGA-GN-A264-06A-01-TSA	0.183189973424107	endothelial_cells-endothelial_cells (low-high)
TCGA-GN-A264-06A-01-TSA	0.2161036719293166	tumor_purity-tumor_purity (low-high)
TCGA-GN-A264-06A-01-TSA	0.3197342607454967	CAFs-CAFs (high-high)
TCGA-GN-A264-06A-01-TSA	0.1264370042790536	endothelial_cells-endothelial_cells (high-high)
TCGA-GN-A264-06A-01-TSA	0.0	tumor_purity-tumor_purity (high-high)
TCGA-YG-AA3P-06A-01-TS1	0.2906060606060606	CAFs-CAFs (low-low)
TCGA-YG-AA3P-06A-01-TS1	0.2451252451252451	T_cells-T_cells (low-low)
TCGA-YG-AA3P-06A-01-TS1	0.3602778360487611	endothelial_cells-endothelial_cells (low-low)
TCGA-YG-AA3P-06A-01-TS1	0.14259989973163467	CAFs-CAFs (low-high)
TCGA-YG-AA3P-06A-01-TS1	0.05832685832685833	T_cells-T_cells (low-high)
TCGA-YG-AA3P-06A-01-TS1	0.0	CAFs-CAFs (high-high)
TCGA-YG-AA3P-06A-01-TS1	0.0	T_cells-T_cells (high-high)
TCGA-YG-AA3P-06A-01-TS1	0.3742521200769991	tumor_purity-tumor_purity (high-high)
TCGA-EB-A5SG-06A-01-TSA	0.0	CAFs-CAFs (low-low)
TCGA-EB-A5SG-06A-01-TSA	0.34350341037380966	T_cells-T_cells (low-low)
TCGA-EB-A5SG-06A-01-TSA	0.04809286898839138	endothelial_cells-endothelial_cells (low-low)
TCGA-EB-A5SG-06A-01-TSA	0.1923076923076923	tumor_purity-tumor_purity (low-low)
TCGA-EB-A5SG-06A-01-TSA	0.17642989592377034	CAFs-CAFs (low-high)
TCGA-EB-A5SG-06A-01-TSA	0.2037929495760821	T_cells-T_cells (low-high)
TCGA-EB-A5SG-06A-01-TSA	0.18589989030325504	endothelial_cells-endothelial_cells (low-high)
TCGA-EB-A5SG-06A-01-TSA	0.27515642252484357	tumor_purity-tumor_purity (low-high)
TCGA-EB-A5SG-06A-01-TSA	0.3097399527186761	CAFs-CAFs (high-high)
TCGA-EB-A5SG-06A-01-TSA	0.13253012048192772	T_cells-T_cells (high-high)
TCGA-EB-A5SG-06A-01-TSA	0.2112495200706398	endothelial_cells-endothelial_cells (high-high)
TCGA-EB-A5SG-06A-01-TSA	0.07780263484961471	tumor_purity-tumor_purity (high-high)
TCGA-FW-A5DX-01A-01-TS1	0.619271445358402	CAFs-CAFs (low-low)
TCGA-FW-A5DX-01A-01-TS1	0.329757343550447	T_cells-T_cells (low-low)
TCGA-FW-A5DX-01A-01-TS1	0.043478260869565216	endothelial_cells-endothelial_cells (low-low)
TCGA-FW-A5DX-01A-01-TS1	0.027777777777777776	tumor_purity-tumor_purity (low-low)
TCGA-FW-A5DX-01A-01-TS1	0.15873015873015872	CAFs-CAFs (low-high)
TCGA-FW-A5DX-01A-01-TS1	0.30656720783969577	T_cells-T_cells (low-high)
TCGA-FW-A5DX-01A-01-TS1	0.3216512955643391	endothelial_cells-endothelial_cells (low-high)
TCGA-FW-A5DX-01A-01-TS1	0.491285403050109	tumor_purity-tumor_purity (low-high)
TCGA-FW-A5DX-01A-01-TS1	0.16981132075471697	T_cells-T_cells (high-high)
TCGA-FW-A5DX-01A-01-TS1	0.1356114334837739	endothelial_cells-endothelial_cells (high-high)
TCGA-FW-A5DX-01A-01-TS1	0.3807909604519774	tumor_purity-tumor_purity (high-high)
TCGA-FS-A1ZN-01A-01-TSA	0.13892999144395793	CAFs-CAFs (low-low)
TCGA-FS-A1ZN-01A-01-TSA	0.4149612072202395	T_cells-T_cells (low-low)
TCGA-FS-A1ZN-01A-01-TSA	0.30010752732274054	endothelial_cells-endothelial_cells (low-low)
TCGA-FS-A1ZN-01A-01-TSA	0.0	tumor_purity-tumor_purity (low-low)
TCGA-FS-A1ZN-01A-01-TSA	0.3244828669083808	CAFs-CAFs (low-high)
TCGA-FS-A1ZN-01A-01-TSA	0.15261225472493078	endothelial_cells-endothelial_cells (low-high)
TCGA-FS-A1ZN-01A-01-TSA	0.24868050736371347	tumor_purity-tumor_purity (low-high)
TCGA-FS-A1ZN-01A-01-TSA	0.004694835680751174	CAFs-CAFs (high-high)
TCGA-FS-A1ZN-01A-01-TSA	0.0	endothelial_cells-endothelial_cells (high-high)
TCGA-FS-A1ZN-01A-01-TSA	0.32699307777818115	tumor_purity-tumor_purity (high-high)
TCGA-GN-A26D-06A-01-TSA	0.3027918182553157	CAFs-CAFs (low-low)
TCGA-GN-A26D-06A-01-TSA	0.36481442454045193	endothelial_cells-endothelial_cells (low-low)
TCGA-GN-A26D-06A-01-TSA	0.1325782092772384	tumor_purity-tumor_purity (low-low)
TCGA-GN-A26D-06A-01-TSA	0.03544143661216832	CAFs-CAFs (low-high)
TCGA-GN-A26D-06A-01-TSA	0.279051005960025	T_cells-T_cells (low-high)
TCGA-GN-A26D-06A-01-TSA	0.026037828543355443	endothelial_cells-endothelial_cells (low-high)
TCGA-GN-A26D-06A-01-TSA	0.3073101691045716	tumor_purity-tumor_purity (low-high)
TCGA-GN-A26D-06A-01-TSA	0.1579609562076383	T_cells-T_cells (high-high)
TCGA-GN-A26D-06A-01-TSA	0.07463676373063242	tumor_purity-tumor_purity (high-high)
TCGA-D3-A2J9-06A-01-TS1	0.0	CAFs-CAFs (low-low)
TCGA-D3-A2J9-06A-01-TS1	0.0	T_cells-T_cells (low-low)
TCGA-D3-A2J9-06A-01-TS1	0.15708812260536398	endothelial_cells-endothelial_cells (low-low)
TCGA-D3-A2J9-06A-01-TS1	0.1324200913242009	tumor_purity-tumor_purity (low-low)
TCGA-D3-A2J9-06A-01-TS1	0.24157303370786518	CAFs-CAFs (low-high)
TCGA-D3-A2J9-06A-01-TS1	0.28699108537818213	T_cells-T_cells (low-high)
TCGA-D3-A2J9-06A-01-TS1	0.502407980736154	endothelial_cells-endothelial_cells (low-high)
TCGA-D3-A2J9-06A-01-TS1	0.24067954797699528	tumor_purity-tumor_purity (low-high)
TCGA-D3-A2J9-06A-01-TS1	0.2795434902176475	CAFs-CAFs (high-high)
TCGA-D3-A2J9-06A-01-TS1	0.28687620623104493	T_cells-T_cells (high-high)
TCGA-D3-A2J9-06A-01-TS1	0.07713178294573643	endothelial_cells-endothelial_cells (high-high)
TCGA-D3-A2J9-06A-01-TS1	0.056603773584905655	tumor_purity-tumor_purity (high-high)
TCGA-GN-A4U4-06A-01-TS1	0.2852564102564103	CAFs-CAFs (low-low)
TCGA-GN-A4U4-06A-01-TS1	0.34744761208576996	T_cells-T_cells (low-low)
TCGA-GN-A4U4-06A-01-TS1	0.2592040727633948	endothelial_cells-endothelial_cells (low-low)
TCGA-GN-A4U4-06A-01-TS1	0.20155038759689922	tumor_purity-tumor_purity (low-low)
TCGA-GN-A4U4-06A-01-TS1	0.1605814739688979	CAFs-CAFs (low-high)
TCGA-GN-A4U4-06A-01-TS1	0.23744877049180327	T_cells-T_cells (low-high)
TCGA-GN-A4U4-06A-01-TS1	0.20653420653420654	endothelial_cells-endothelial_cells (low-high)
TCGA-GN-A4U4-06A-01-TS1	0.28518529369636836	tumor_purity-tumor_purity (low-high)
TCGA-GN-A4U4-06A-01-TS1	0.04666666666666667	T_cells-T_cells (high-high)
TCGA-GN-A4U4-06A-01-TS1	0.0	endothelial_cells-endothelial_cells (high-high)
TCGA-GN-A4U4-06A-01-TS1	0.2740643929964318	tumor_purity-tumor_purity (high-high)
TCGA-BF-A3DL-01A-01-TS1	0.0	CAFs-CAFs (low-low)
TCGA-BF-A3DL-01A-01-TS1	0.16169551908778543	T_cells-T_cells (low-low)
TCGA-BF-A3DL-01A-01-TS1	0.0	tumor_purity-tumor_purity (low-low)
TCGA-BF-A3DL-01A-01-TS1	0.256211272387743	CAFs-CAFs (low-high)
TCGA-BF-A3DL-01A-01-TS1	0.09959349593495935	T_cells-T_cells (low-high)
TCGA-BF-A3DL-01A-01-TS1	0.1865193264446996	tumor_purity-tumor_purity (low-high)
TCGA-BF-A3DL-01A-01-TS1	0.006289308176100628	CAFs-CAFs (high-high)
TCGA-BF-A3DL-01A-01-TS1	0.0	T_cells-T_cells (high-high)
TCGA-BF-A3DL-01A-01-TS1	0.15818691807238303	endothelial_cells-endothelial_cells (high-high)
TCGA-BF-A3DL-01A-01-TS1	0.08578775128564749	tumor_purity-tumor_purity (high-high)
TCGA-3N-A9WB-06A-01-TS1	0.0	CAFs-CAFs (low-low)
TCGA-3N-A9WB-06A-01-TS1	0.31099741503222517	T_cells-T_cells (low-low)
TCGA-3N-A9WB-06A-01-TS1	0.03703703703703704	endothelial_cells-endothelial_cells (low-low)
TCGA-3N-A9WB-06A-01-TS1	0.0	tumor_purity-tumor_purity (low-low)
TCGA-3N-A9WB-06A-01-TS1	0.20907038363934916	CAFs-CAFs (low-high)
TCGA-3N-A9WB-06A-01-TS1	0.15478927203065135	endothelial_cells-endothelial_cells (low-high)
TCGA-3N-A9WB-06A-01-TS1	0.06815890300463802	tumor_purity-tumor_purity (low-high)
TCGA-3N-A9WB-06A-01-TS1	0.04454887218045112	CAFs-CAFs (high-high)
TCGA-3N-A9WB-06A-01-TS1	0.0	endothelial_cells-endothelial_cells (high-high)
TCGA-3N-A9WB-06A-01-TS1	0.21606047639423764	tumor_purity-tumor_purity (high-high)
TCGA-FS-A1YW-06A-01-TSA	0.383614575690878	CAFs-CAFs (low-low)
TCGA-FS-A1YW-06A-01-TSA	0.09923066448801743	T_cells-T_cells (low-low)
TCGA-FS-A1YW-06A-01-TSA	0.30008938393839385	endothelial_cells-endothelial_cells (low-low)
TCGA-FS-A1YW-06A-01-TSA	0.010683760683760682	tumor_purity-tumor_purity (low-low)
TCGA-FS-A1YW-06A-01-TSA	0.013888888888888888	CAFs-CAFs (low-high)
TCGA-FS-A1YW-06A-01-TSA	0.4789481351981352	T_cells-T_cells (low-high)
TCGA-FS-A1YW-06A-01-TSA	0.4344079939668175	tumor_purity-tumor_purity (low-high)
TCGA-FS-A1YW-06A-01-TSA	0.07012432012432013	T_cells-T_cells (high-high)
TCGA-FS-A1YW-06A-01-TSA	0.049509803921568625	tumor_purity-tumor_purity (high-high)
TCGA-EE-A2GU-06A-01-TSA	0.1951851851851852	CAFs-CAFs (low-low)
TCGA-EE-A2GU-06A-01-TSA	0.15352015732546706	T_cells-T_cells (low-low)
TCGA-EE-A2GU-06A-01-TSA	0.0	endothelial_cells-endothelial_cells (low-low)
TCGA-EE-A2GU-06A-01-TSA	0.0	tumor_purity-tumor_purity (low-low)
TCGA-EE-A2GU-06A-01-TSA	0.12036546090098582	CAFs-CAFs (low-high)
TCGA-EE-A2GU-06A-01-TSA	0.3759456749612615	T_cells-T_cells (low-high)
TCGA-EE-A2GU-06A-01-TSA	0.39186701781213723	endothelial_cells-endothelial_cells (low-high)
TCGA-EE-A2GU-06A-01-TSA	0.297292245745854	tumor_purity-tumor_purity (low-high)
TCGA-EE-A2GU-06A-01-TSA	0.0	CAFs-CAFs (high-high)
TCGA-EE-A2GU-06A-01-TSA	0.009433962264150943	T_cells-T_cells (high-high)
TCGA-EE-A2GU-06A-01-TSA	0.02624282036046742	endothelial_cells-endothelial_cells (high-high)
TCGA-EE-A2GU-06A-01-TSA	0.15752668384247331	tumor_purity-tumor_purity (high-high)
TCGA-D3-A1Q5-06A-01-TS1	0.13910618056543245	CAFs-CAFs (low-low)
TCGA-D3-A1Q5-06A-01-TS1	0.0	T_cells-T_cells (low-low)
TCGA-D3-A1Q5-06A-01-TS1	0.32012494422132975	endothelial_cells-endothelial_cells (low-low)
TCGA-D3-A1Q5-06A-01-TS1	0.0	tumor_purity-tumor_purity (low-low)
TCGA-D3-A1Q5-06A-01-TS1	0.35340115396295174	CAFs-CAFs (low-high)
TCGA-D3-A1Q5-06A-01-TS1	0.2529704978844259	T_cells-T_cells (low-high)
TCGA-D3-A1Q5-06A-01-TS1	0.1114722046079053	endothelial_cells-endothelial_cells (low-high)
TCGA-D3-A1Q5-06A-01-TS1	0.10167125114611986	tumor_purity-tumor_purity (low-high)
TCGA-D3-A1Q5-06A-01-TS1	0.017921146953405017	CAFs-CAFs (high-high)
TCGA-D3-A1Q5-06A-01-TS1	0.2894511830887181	T_cells-T_cells (high-high)
TCGA-D3-A1Q5-06A-01-TS1	0.3849727959940295	tumor_purity-tumor_purity (high-high)
TCGA-D3-A3CB-06A-01-TSA	0.24679010429973203	CAFs-CAFs (low-low)
TCGA-D3-A3CB-06A-01-TSA	0.038834951456310676	endothelial_cells-endothelial_cells (low-low)
TCGA-D3-A3CB-06A-01-TSA	0.19328316610925309	tumor_purity-tumor_purity (low-low)
TCGA-D3-A3CB-06A-01-TSA	0.20390247134433181	CAFs-CAFs (low-high)
TCGA-D3-A3CB-06A-01-TSA	0.38533462165353943	T_cells-T_cells (low-high)
TCGA-D3-A3CB-06A-01-TSA	0.2505667706142026	endothelial_cells-endothelial_cells (low-high)
TCGA-D3-A3CB-06A-01-TSA	0.3880268199233716	tumor_purity-tumor_purity (low-high)
TCGA-D3-A3CB-06A-01-TSA	0.04545454545454545	CAFs-CAFs (high-high)
TCGA-D3-A3CB-06A-01-TSA	0.19796407771741786	T_cells-T_cells (high-high)
TCGA-D3-A3CB-06A-01-TSA	0.21850539063653818	endothelial_cells-endothelial_cells (high-high)
TCGA-D3-A3CB-06A-01-TSA	0.025157232704402514	tumor_purity-tumor_purity (high-high)
TCGA-FS-A4F5-06A-01-TS1	0.33106960950764003	T_cells-T_cells (low-low)
TCGA-FS-A4F5-06A-01-TS1	0.0	endothelial_cells-endothelial_cells (low-low)
TCGA-FS-A4F5-06A-01-TS1	0.13208333333333333	tumor_purity-tumor_purity (low-low)
TCGA-FS-A4F5-06A-01-TS1	0.27847698957538775	T_cells-T_cells (low-high)
TCGA-FS-A4F5-06A-01-TS1	0.47323848238482374	endothelial_cells-endothelial_cells (low-high)
TCGA-FS-A4F5-06A-01-TS1	0.4351697530864198	tumor_purity-tumor_purity (low-high)
TCGA-FS-A4F5-06A-01-TS1	0.5468817204301075	CAFs-CAFs (high-high)
TCGA-FS-A4F5-06A-01-TS1	0.0	endothelial_cells-endothelial_cells (high-high)
